run_count,sample_index,camera_id,exposure_time,unix_timestamp,datetime,filename
4,2,0,675509.0,1741390076.869036,2025-03-07 18:27:56.869036,captured_images\2025-03-07_18-02-32\4x4\Sample_2\sample_2_20250307_182756_0004_0.tif
4,2,1,849754.0,1741390076.869036,2025-03-07 18:27:56.869036,captured_images\2025-03-07_18-02-32\4x4\Sample_2\sample_2_20250307_182756_0004_1.tif
4,3,0,614987.0,1741390095.48377,2025-03-07 18:28:15.483770,captured_images\2025-03-07_18-02-32\4x4\Sample_3\sample_3_20250307_182815_0004_0.tif
4,3,1,812167.0,1741390095.48377,2025-03-07 18:28:15.483770,captured_images\2025-03-07_18-02-32\4x4\Sample_3\sample_3_20250307_182815_0004_1.tif
4,4,0,656220.0,1741390114.096732,2025-03-07 18:28:34.096732,captured_images\2025-03-07_18-02-32\4x4\Sample_4\sample_4_20250307_182834_0004_0.tif
4,4,1,801105.0,1741390114.096732,2025-03-07 18:28:34.096732,captured_images\2025-03-07_18-02-32\4x4\Sample_4\sample_4_20250307_182834_0004_1.tif
4,5,0,751976.0,1741390132.698091,2025-03-07 18:28:52.698091,captured_images\2025-03-07_18-02-32\4x4\Sample_5\sample_5_20250307_182852_0004_0.tif
4,5,1,892088.0,1741390132.698091,2025-03-07 18:28:52.698091,captured_images\2025-03-07_18-02-32\4x4\Sample_5\sample_5_20250307_182852_0004_1.tif
4,6,0,859243.0,1741390151.321855,2025-03-07 18:29:11.321855,captured_images\2025-03-07_18-02-32\4x4\Sample_6\sample_6_20250307_182911_0004_0.tif
4,6,1,985909.0,1741390151.321855,2025-03-07 18:29:11.321855,captured_images\2025-03-07_18-02-32\4x4\Sample_6\sample_6_20250307_182911_0004_1.tif
4,7,0,1000000.0,1741390169.921467,2025-03-07 18:29:29.921467,captured_images\2025-03-07_18-02-32\4x4\Sample_7\sample_7_20250307_182929_0004_0.tif
4,7,1,1000000.0,1741390169.921467,2025-03-07 18:29:29.921467,captured_images\2025-03-07_18-02-32\4x4\Sample_7\sample_7_20250307_182929_0004_1.tif
4,8,0,1000000.0,1741390188.529163,2025-03-07 18:29:48.529163,captured_images\2025-03-07_18-02-32\4x4\Sample_8\sample_8_20250307_182948_0004_0.tif
4,8,1,1000000.0,1741390188.529163,2025-03-07 18:29:48.529163,captured_images\2025-03-07_18-02-32\4x4\Sample_8\sample_8_20250307_182948_0004_1.tif
4,9,0,999022.0,1741390207.122436,2025-03-07 18:30:07.122436,captured_images\2025-03-07_18-02-32\4x4\Sample_9\sample_9_20250307_183007_0004_0.tif
4,9,1,1000000.0,1741390207.122436,2025-03-07 18:30:07.122436,captured_images\2025-03-07_18-02-32\4x4\Sample_9\sample_9_20250307_183007_0004_1.tif
4,10,0,839849.0,1741390225.753707,2025-03-07 18:30:25.753707,captured_images\2025-03-07_18-02-32\4x4\Sample_10\sample_10_20250307_183025_0004_0.tif
4,10,1,935854.0,1741390225.753707,2025-03-07 18:30:25.753707,captured_images\2025-03-07_18-02-32\4x4\Sample_10\sample_10_20250307_183025_0004_1.tif
4,11,0,702853.0,1741390244.371772,2025-03-07 18:30:44.371772,captured_images\2025-03-07_18-02-32\4x4\Sample_11\sample_11_20250307_183044_0004_0.tif
4,11,1,811404.0,1741390244.371772,2025-03-07 18:30:44.371772,captured_images\2025-03-07_18-02-32\4x4\Sample_11\sample_11_20250307_183044_0004_1.tif
4,12,0,807777.0,1741390262.973895,2025-03-07 18:31:02.973895,captured_images\2025-03-07_18-02-32\4x4\Sample_12\sample_12_20250307_183102_0004_0.tif
4,12,1,883347.0,1741390262.973895,2025-03-07 18:31:02.973895,captured_images\2025-03-07_18-02-32\4x4\Sample_12\sample_12_20250307_183102_0004_1.tif
4,13,0,946630.0,1741390281.570831,2025-03-07 18:31:21.570831,captured_images\2025-03-07_18-02-32\4x4\Sample_13\sample_13_20250307_183121_0004_0.tif
4,13,1,1000000.0,1741390281.570831,2025-03-07 18:31:21.570831,captured_images\2025-03-07_18-02-32\4x4\Sample_13\sample_13_20250307_183121_0004_1.tif
4,14,0,1000000.0,1741390300.155263,2025-03-07 18:31:40.155263,captured_images\2025-03-07_18-02-32\4x4\Sample_14\sample_14_20250307_183140_0004_0.tif
4,14,1,1000000.0,1741390300.155263,2025-03-07 18:31:40.155263,captured_images\2025-03-07_18-02-32\4x4\Sample_14\sample_14_20250307_183140_0004_1.tif
4,15,0,1000000.0,1741390318.774521,2025-03-07 18:31:58.774521,captured_images\2025-03-07_18-02-32\4x4\Sample_15\sample_15_20250307_183158_0004_0.tif
4,15,1,1000000.0,1741390318.774521,2025-03-07 18:31:58.774521,captured_images\2025-03-07_18-02-32\4x4\Sample_15\sample_15_20250307_183158_0004_1.tif
