run_count,sample_index,camera_id,exposure_time,unix_timestamp,datetime,filename
2,1,0,753175.0,1741393179.354656,2025-03-07 19:19:39.354656,captured_images\2025-03-07_19-12-39\2x2\Sample_1\sample_1_20250307_191939_0002_0.tif
2,1,1,893175.0,1741393179.354656,2025-03-07 19:19:39.354656,captured_images\2025-03-07_19-12-39\2x2\Sample_1\sample_1_20250307_191939_0002_1.tif
2,2,0,838906.0,1741393197.953073,2025-03-07 19:19:57.953073,captured_images\2025-03-07_19-12-39\2x2\Sample_2\sample_2_20250307_191957_0002_0.tif
2,2,1,935704.0,1741393197.953073,2025-03-07 19:19:57.953073,captured_images\2025-03-07_19-12-39\2x2\Sample_2\sample_2_20250307_191957_0002_1.tif
2,3,0,995715.0,1741393216.531999,2025-03-07 19:20:16.531999,captured_images\2025-03-07_19-12-39\2x2\Sample_3\sample_3_20250307_192016_0002_0.tif
2,3,1,1000000.0,1741393216.531999,2025-03-07 19:20:16.531999,captured_images\2025-03-07_19-12-39\2x2\Sample_3\sample_3_20250307_192016_0002_1.tif
3,0,0,860349.0,1741393340.996871,2025-03-07 19:22:20.996871,captured_images\2025-03-07_19-12-39\2x2\Sample_0\sample_0_20250307_192220_0003_0.tif
3,0,1,987305.0,1741393340.996871,2025-03-07 19:22:20.996871,captured_images\2025-03-07_19-12-39\2x2\Sample_0\sample_0_20250307_192220_0003_1.tif
3,1,0,752874.0,1741393359.762822,2025-03-07 19:22:39.762822,captured_images\2025-03-07_19-12-39\2x2\Sample_1\sample_1_20250307_192239_0003_0.tif
3,1,1,893148.0,1741393359.762822,2025-03-07 19:22:39.762822,captured_images\2025-03-07_19-12-39\2x2\Sample_1\sample_1_20250307_192239_0003_1.tif
3,2,0,838574.0,1741393378.355368,2025-03-07 19:22:58.355368,captured_images\2025-03-07_19-12-39\2x2\Sample_2\sample_2_20250307_192258_0003_0.tif
3,2,1,935685.0,1741393378.355368,2025-03-07 19:22:58.355368,captured_images\2025-03-07_19-12-39\2x2\Sample_2\sample_2_20250307_192258_0003_1.tif
3,3,0,997216.0,1741393396.949348,2025-03-07 19:23:16.949348,captured_images\2025-03-07_19-12-39\2x2\Sample_3\sample_3_20250307_192316_0003_0.tif
3,3,1,1000000.0,1741393396.949348,2025-03-07 19:23:16.949348,captured_images\2025-03-07_19-12-39\2x2\Sample_3\sample_3_20250307_192316_0003_1.tif
4,0,0,862141.0,1741393521.407805,2025-03-07 19:25:21.407805,captured_images\2025-03-07_19-12-39\2x2\Sample_0\sample_0_20250307_192521_0004_0.tif
4,0,1,987320.0,1741393521.407805,2025-03-07 19:25:21.407805,captured_images\2025-03-07_19-12-39\2x2\Sample_0\sample_0_20250307_192521_0004_1.tif
4,1,0,754443.0,1741393540.035309,2025-03-07 19:25:40.035309,captured_images\2025-03-07_19-12-39\2x2\Sample_1\sample_1_20250307_192540_0004_0.tif
4,1,1,893182.0,1741393540.035309,2025-03-07 19:25:40.035309,captured_images\2025-03-07_19-12-39\2x2\Sample_1\sample_1_20250307_192540_0004_1.tif
4,2,0,838681.0,1741393558.638764,2025-03-07 19:25:58.638764,captured_images\2025-03-07_19-12-39\2x2\Sample_2\sample_2_20250307_192558_0004_0.tif
4,2,1,935733.0,1741393558.638764,2025-03-07 19:25:58.638764,captured_images\2025-03-07_19-12-39\2x2\Sample_2\sample_2_20250307_192558_0004_1.tif
4,3,0,996418.0,1741393577.243321,2025-03-07 19:26:17.243321,captured_images\2025-03-07_19-12-39\2x2\Sample_3\sample_3_20250307_192617_0004_0.tif
4,3,1,1000000.0,1741393577.243321,2025-03-07 19:26:17.243321,captured_images\2025-03-07_19-12-39\2x2\Sample_3\sample_3_20250307_192617_0004_1.tif
